#
Potencia de la batería;2942 mAh
Entrada del cargador;Lightning
Contenido extra incluido en la caja;iPhone con iOS 12. EarPods con conector Lightning. Cable de conector Lightning a USB.  Adaptador de corriente USB. Documentación.
Más información;Carga rápida. Carga inalámbrica. Resistencia a las salpicaduras, el agua y el polvo (calificación IP67). Pantalla LCD Multi-Touch de 6,1 pulgadas (en diagonal) con tecnología IPS. Resolución de 1.792 por 828 píxeles a 326 p/p.
url;https://www.worten.es/productos/moviles-smartphones/smartphones/iphone-xr-apple-6-1-3-gb-64-gb-blanco-6727201
#
imagen;https://www.worten.es//i/cf1b235a225abcbd1896f36c600db3fa339de546.jpg
nombre;Smartphone XIAOMI Redmi Note 8T (6.3'' - 4 GB - 64 GB - Azul)
precio;199,00
Sistema operativo;Android
Versión del sistema operativo;9
Procesador;Snapdragon 665
Núcleos;Octa-Core
Velocidad del procesador;2.0GHz
Tarjetas;SIM1 + SIM2 + SD
Radio;Sí
Diagonal de la pantalla;6.3
Tecnología de la pantalla;IPS
Resolución de la pantalla;Full HD+
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;4
Número de cámaras frontales;1
Resolución de la cámara trasera;48+8+2+2MP
Resolución de la cámara frontal;13 MP
Flash integrado;Sí
Grabación de vídeo;4K @30fps
Sensores;Giroscopio | Acelerómetro | Sensor de distancia | Brújula electrónica | Sensor de luz ambiente
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;7066853
EAN;6941059634904
Marca;XIAOMI
Modelo;Redmi Note 8T
Garantía;2 años
Color;Azul Starscape
Peso;199 g
Altura;16.1
Ancho;7.5
Profundidad;0.85
RAM;4 GB
Memoria interna;64 GB
Potencia de la batería;4000 mAh
Entrada del cargador;USB-C
Contenido extra incluido en la caja;Cargador, cable USB-C
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-xiaomi-redmi-note-8t-6-3-4-gb-64-gb-azul-7066853
#
imagen;https://www.worten.es//i/870fa8a0b0670b4293ae14bb6e12aa17da6b3c0b.jpg
nombre;iPhone 11 APPLE (6.1'' - 128 GB - Negro)
precio;829,99
Sistema operativo;iOS
Versión del sistema operativo;13
Procesador;A13 Bionic
Tarjetas;SIM1
Radio;No
Diagonal de la pantalla;6.1
Tecnología de la pantalla;Retina
Resolución de la pantalla;HD 720p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;2
Número de cámaras frontales;1
Resolución de la cámara trasera;12 + 12 MP
Resolución de la cámara frontal;12 MP
Flash integrado;Sí
Grabación de vídeo;4K@60fps
Sensores;NFC, Acelerómetro, sensor de luz ambiental, sensor de proximidad, giroscopio, brújula digital, barómetro
Sensor de huellas dactilares;No
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;7016626
EAN;0190199223356
Marca;APPLE
Modelo;iPhone 11
Garantía;2 años
Color;Negro
Peso;194 g
Altura;15.1
Ancho;7.6
Profundidad;0.83
RAM;4 GB
Memoria interna;128 GB
Memoria externa;Cloud
Potencia de la batería;3110 mAh
Entrada del cargador;Lightning
Contenido extra incluido en la caja;Transformador eléctrico, cable Lightning, Apple EarPods con conector Lightning
Más información;IP68 - hasta 2m por 30min
url;https://www.worten.es/productos/moviles-smartphones/smartphones/iphone-11-apple-6-1-128-gb-negro-7016626
#
imagen;https://www.worten.es//i/8e280784935970158f0d665cc3b9bde79f78b89a.jpg
nombre;Smartphone SAMSUNG Galaxy A71 (6.7'' - 6 GB - 128 GB - Plata)
precio;449,99
Sistema operativo;Android
Versión del sistema operativo;10 Q
Procesador;SDM730
Núcleos;Octa-Core
Velocidad del procesador;2x 2.2 + 6x 1.8GHz
Diagonal de la pantalla;6.7
Resolución de la pantalla;Full HD+
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;4
Número de cámaras frontales;1
Resolución de la cámara trasera;64 + 12 + 5 + 5 MP
Resolución de la cámara frontal;32 MP
Flash integrado;Sí
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Referencia;7087134
EAN;8806090269042
Marca;SAMSUNG
Modelo;Galaxy A71
Garantía;2 años
Color;Plata
Altura;16.4
Ancho;7.6
Profundidad;0.79
RAM;6 GB
Memoria interna;128 GB
Memoria externa;hasta 512GB
Potencia de la batería;4500 mAh
Entrada del cargador;USB-C
Contenido extra incluido en la caja;Cargador, cable USB-C
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-samsung-galaxy-a71-6-7-6-gb-128-gb-plata-7087134
#
imagen;https://www.worten.es//i/6ab7357862e9ecdab047102d5e71a7fc6146513d.jpg
nombre;Smartphone SAMSUNG Galaxy A71 (6.7'' - 6 GB - 128 GB - Negro)
precio;449,99
Sistema operativo;Android
Versión del sistema operativo;10 Q
Procesador;SDM730
Núcleos;Octa-Core
Velocidad del procesador;2x 2.2 + 6x 1.8GHz
Diagonal de la pantalla;6.7
Resolución de la pantalla;Full HD+
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;4
Número de cámaras frontales;1
Resolución de la cámara trasera;64 + 12 + 5 + 5 MP
Resolución de la cámara frontal;32 MP
Flash integrado;Sí
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Referencia;7087133
EAN;8806090269110
Marca;SAMSUNG
Modelo;Galaxy A71
Garantía;2 años
Color;Negro
Altura;16.4
Ancho;7.6
Profundidad;0.79
RAM;6 GB
Memoria interna;128 GB
Memoria externa;hasta 512GB
Potencia de la batería;4500 mAh
Entrada del cargador;USB-C
Contenido extra incluido en la caja;Cargador, cable USB-C
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-samsung-galaxy-a71-6-7-6-gb-128-gb-negro-7087133
##
imagen;https://www.worten.es//i/aa55d8cc86845c7fd9d120ac3e9dede7b5580564.jpg
nombre;Teléfono móvil ALCATEL 2053D (2.4'' - 2G - Negro)
precio;26,99
Dual SIM;Sí
Memoria interna;4 MB
Teclado QWERTY;No
Grabación de vídeo;Sí
Bluetooth;Sí
Función GPS;No
Conexión de red inalámbrica;No
Tipo de red;2G
MMS;Sí
Reproductor MP3;Sí
Radio;Sí
Videollamada;No
Referencia;6784023
EAN;4894461785943
Marca;ALCATEL
Modelo;2053D
Garantía;2 años
Color;Negro
Peso;89 g
Altura;10.3 cm
Ancho;5.04 cm
Profundidad;1.69 cm
Autonomía en espera;Hasta 206 h
Autonomía en conversación;Hasta 7 h
Pantalla en color;Sí
Diagonal de la pantalla;2.4'' (6.096 cm)
Pantalla táctil;No
Más información;Soporta tarjeta hasta 32GB, batería 970 mAh
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-alcatel-2053d-2-4-2g-negro-6784023
#
imagen;https://www.worten.es//i/89561bdd586cbb3520d8be59823879e275786afa.jpg
nombre;Smartphone REALME X2 (6.4'' - 8 GB - 128 GB - Azul)
precio;299,99
Sistema operativo;Android
Versión del sistema operativo;9
Procesador;Snapdragon 730G
Núcleos;Octa-Core
Velocidad del procesador;2.2 GHz
Tarjetas;SIM1 + SIM2 + SD
Radio;Sí
Diagonal de la pantalla;6.4
Tecnología de la pantalla;Super Amoled
Resolución de la pantalla;Full HD+
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;4
Número de cámaras frontales;1
Resolución de la cámara trasera;64+8+2+2MP
Resolución de la cámara frontal;32 MP
Flash integrado;Sí
Grabación de vídeo;4K a 30fps
Sensores;Giroscopio | Acelerómetro | Sensor de distancia | Sensor de luz ambiente | NFC
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;7061715
EAN;6971914089860
Marca;REALME
Modelo;X2
Garantía;2 años
Color;Azul perla
Peso;182 g
Altura;15.9
Ancho;7.5
Profundidad;0.86
RAM;8 GB
Memoria interna;128 GB
Memoria externa;256 GB
Potencia de la batería;4000 mAh
Entrada del cargador;USB-C
Contenido extra incluido en la caja;cable Type-C | adaptador Flash charge
Más información;ColorOS 6
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-realme-x2-6-4-8-gb-128-gb-azul-7061715
#
imagen;https://www.worten.es//i/6a23ab29bd3b8c0cebb5751d7cbbffa67d15005c.jpg
nombre;Smartphone SAMSUNG Galaxy S10 (6.1'' - 8 GB - 128 GB - Negro Prisma)
precio;599,99
Sistema operativo;Android
Versión del sistema operativo;9
Procesador;Exynos9 9820
Núcleos;Octa-Core
Tarjetas;SIM1 + SIM2 o SD
Diagonal de la pantalla;6.1'' (15.494 cm)
Tecnología de la pantalla;Dynamic Amoled
Resolución de la pantalla;QHD 1440p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;3
Número de cámaras frontales;1
Resolución de la cámara trasera;16 + 12 + 12MP
Resolución de la cámara frontal;10 MP
Flash integrado;Sí
Sensores;Acelerómetro, barómetro, giroscopio, sensor hall, sensor de proximidad, sensor de luz RGB, reconocimiento de iris, sensor geomagnético, sensor de frecuencia cardiaca
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Referencia;6843346
EAN;8801643655310
Marca;SAMSUNG
Modelo;Galaxy S10
Garantía;2 años
Color;Negro Prisma
Peso;157 g
Altura;14.99 cm
Ancho;7.04 cm
Profundidad;0.78 cm
RAM;8 GB
Memoria interna;128 GB
Memoria externa;Micro SD (hasta 512GB)
Potencia de la batería;3400 mAh
Entrada del cargador;USB-C
Contenido extra incluido en la caja;Cargador Fast Charging, Conector USB, Auriculares
Más información;Pantalla Infinito, Dynamic AMOLED, Experiencia de Cámara Profesional, Wireless PowerShare, Impresión Digital Ultrassónica
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-samsung-galaxy-s10-6-1-8-gb-128-gb-negro-prisma-6843346
#
imagen;https://www.worten.es//i/3042a1cbd04b9ac54e3d4608a32ac50e22831913.jpg
nombre;iPhone 11 APPLE (6.1'' - 64 GB - Negro)
precio;793,99
Sistema operativo;iOS
Versión del sistema operativo;13
Procesador;A13 Bionic
Tarjetas;SIM1
Radio;No
Diagonal de la pantalla;6.1
Tecnología de la pantalla;Retina
Resolución de la pantalla;HD 720p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;2
Número de cámaras frontales;1
Resolución de la cámara trasera;12 + 12 MP
Resolución de la cámara frontal;12 MP
Flash integrado;Sí
Grabación de vídeo;4K@60fps
Sensores;NFC, Acelerómetro, sensor de luz ambiental, sensor de proximidad, giroscopio, brújula digital, barómetro
Sensor de huellas dactilares;No
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;7016620
EAN;0190199221130
Marca;APPLE
Modelo;iPhone 11
Garantía;2 años
Color;Negro
Peso;194 g
Altura;15.1
Ancho;7.6
Profundidad;0.83
RAM;4 GB
Memoria interna;64 GB
Memoria externa;Cloud
Potencia de la batería;3110 mAh
Entrada del cargador;Lightning
Contenido extra incluido en la caja;Transformador eléctrico, cable Lightning, Apple EarPods con conector Lightning
Más información;IP68 - hasta 2m por 30min
url;https://www.worten.es/productos/moviles-smartphones/smartphones/iphone-11-apple-6-1-64-gb-negro-7016620
#
imagen;https://www.worten.es//i/0fe987db7e6699d194cbd8a97f21c86eda150e59.jpg
nombre;Smartphone SAMSUNG Galaxy A20e (5.8'' - 3 GB - 32 GB - Negro)
precio;159,99
Sistema operativo;Android
Versión del sistema operativo;9
Procesador;Exynos 7884B
Núcleos;Octa-Core
Velocidad del procesador;2x 1.6 GHz + 6x 1.35GHz
Tarjetas;SIM1 + SIM2 + SD
Diagonal de la pantalla;5.8
Tecnología de la pantalla;TFT
Resolución de la pantalla;HD+
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;2
Número de cámaras frontales;1
Resolución de la cámara trasera;13 + 5MP
Resolución de la cámara frontal;8 MP
Flash integrado;Sí
Sensor de huellas dactilares;Sí
Referencia;6905958
EAN;8801643849894
Marca;SAMSUNG
Modelo;Galaxy A20e
Garantía;2 años
Color;Negro
Peso;141 g
Altura;14.7
Ancho;6.9
Profundidad;0.83
RAM;3 GB
Memoria interna;32 GB
Memoria externa;hasta 512 GB
Potencia de la batería;3000 mAh
Entrada del cargador;USB-C
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-samsung-galaxy-a20e-5-8-3-gb-32-gb-negro-6905958
#
imagen;https://www.worten.es//i/dd48299a36dc793af0ab04f92b25b58d20d66598.jpg
nombre;Smartphone SAMSUNG Galaxy A71 (6.7'' - 6 GB - 128 GB - Azul)
precio;449,99
Sistema operativo;Android
Versión del sistema operativo;10 Q
Procesador;SDM730
Núcleos;Octa-Core
Velocidad del procesador;2x 2.2 + 6x 1.8GHz
Diagonal de la pantalla;6.7
Resolución de la pantalla;Full HD+
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;4
Número de cámaras frontales;1
Resolución de la cámara trasera;64 + 12 + 5 + 5 MP
Resolución de la cámara frontal;32 MP
Flash integrado;Sí
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Referencia;7087132
EAN;8806090268960
Marca;SAMSUNG
Modelo;Galaxy A71
Garantía;2 años
Color;Azul
Altura;16.4
Ancho;7.6
Profundidad;0.79
RAM;6 GB
Memoria interna;128 GB
Memoria externa;hasta 512GB
Potencia de la batería;4500 mAh
Entrada del cargador;USB-C
Contenido extra incluido en la caja;Cargador, cable USB-C
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-samsung-galaxy-a71-6-7-6-gb-128-gb-azul-7087132
#
imagen;https://www.worten.es//i/e53adc645bda7b27dbeae60521e872780a55146a.jpg
nombre;Smartphone XIAOMI Mi A3 (6.08'' - 4 GB - 64 GB - Azul)
precio;249,99
Sistema operativo;Android
Versión del sistema operativo;One
Procesador;Kryo 260
Núcleos;Octa-Core
Velocidad del procesador;2.0 GHz
Tarjetas;SIM1 + SIM2 o SD
Radio;Sí
Diagonal de la pantalla;6.08
Tecnología de la pantalla;Amoled
Resolución de la pantalla;HD+
Tipo de red;4G
Función GPS;Sí
Número de cámaras traseras;3
Número de cámaras frontales;1
Resolución de la cámara trasera;48 + 8 + 2MP
Resolución de la cámara frontal;32 MP
Flash integrado;Sí
Grabación de vídeo;4K video, 30fps
Sensores;Giroscopio | Acelerómetro | Sensor de distancia | Brújula electrónica | Sensor de luz ambiente | Motor vibrador | Infrarrojos
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;6955460
EAN;6941059626336
Marca;XIAOMI
Modelo;Mi A3
Garantía;2 años
Color;Azul
Peso;173.8g
Altura;15.3
Ancho;7.2
Profundidad;0.84
RAM;4 GB
Memoria interna;64 GB
Memoria externa;256GB
Potencia de la batería;4030 mAh
Entrada del cargador;USB-C
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-xiaomi-mi-a3-6-08-4-gb-64-gb-azul-6955460
#
imagen;https://www.worten.es//i/af5ca694f45b0ebe4f7d0d146ce2d48380d34e78.jpg
nombre;Smartphone SAMSUNG Galaxy A30s (6.4'' - 4 GB - 64 GB - Verde)
precio;199,99
Sistema operativo;Android
Versión del sistema operativo;9
Procesador;Lassen-O+ Exynos 7904
Núcleos;Octa-Core
Velocidad del procesador;2x1.8 +  6x1.6 GHz
Tarjetas;SIM1 + SIM2 + SD
Radio;Sí
Diagonal de la pantalla;6.4
Tecnología de la pantalla;Super Amoled
Resolución de la pantalla;HD+
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;3
Número de cámaras frontales;1
Resolución de la cámara trasera;25 + 8 + 5MP
Resolución de la cámara frontal;16 MP
Flash integrado;Sí
Grabación de vídeo;1080p@30fps
Sensores;Giroscopio | Acelerómetro | Sensor de distancia | sensor RGB | magnetómetro
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;7009823
EAN;8806090155260
Marca;SAMSUNG
Modelo;Galaxy A30s
Garantía;2 años
Color;Verde
Peso;166 g
Altura;15.9
Ancho;7.5
Profundidad;0.78
RAM;4 GB
Memoria interna;64 GB
Memoria externa;hasta 512 Gb
Potencia de la batería;4000 mAh
Entrada del cargador;USB-C
Más información;Pantalla Infinity-V, Fast Charging, Tripla Cámara 25/8(UW)/5, Huella dactilar en la pantalla
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-samsung-galaxy-a30s-6-4-4-gb-64-gb-verde-7009823
#
imagen;https://www.worten.es//i/05a6a0c0055ecd8bbb7faf6cc691f5284198d856.jpg
nombre;iPhone 11 APPLE (6.1'' - 64 GB - Violeta)
precio;790,99
Sistema operativo;iOS
Versión del sistema operativo;13
Procesador;A13 Bionic
Tarjetas;SIM1
Radio;No
Diagonal de la pantalla;6.1
Tecnología de la pantalla;Retina
Resolución de la pantalla;HD 720p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;2
Número de cámaras frontales;1
Resolución de la cámara trasera;12 + 12 MP
Resolución de la cámara frontal;12 MP
Flash integrado;Sí
Grabación de vídeo;4K@60fps
Sensores;NFC, Acelerómetro, sensor de luz ambiental, sensor de proximidad, giroscopio, brújula digital, barómetro
Sensor de huellas dactilares;No
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;7016624
EAN;0190199222618
Marca;APPLE
Modelo;iPhone 11
Garantía;2 años
Color;Violeta
Peso;194 g
Altura;15.1
Ancho;7.6
Profundidad;0.83
RAM;4 GB
Memoria interna;64 GB
Memoria externa;Cloud
Potencia de la batería;3110 mAh
Entrada del cargador;Lightning
Contenido extra incluido en la caja;Transformador eléctrico, cable Lightning, Apple EarPods con conector Lightning
Más información;IP68 - hasta 2m por 30min
url;https://www.worten.es/productos/moviles-smartphones/smartphones/iphone-11-apple-6-1-64-gb-violeta-7016624
#
imagen;https://www.worten.es//i/a5592c8d6b6d21fefd57e9652348af8983087253.jpg
nombre;Smartphone SAMSUNG Galaxy A50 (6.4'' - 4 GB - 128 GB - Negro)
precio;259,99
Sistema operativo;Android
Versión del sistema operativo;9
Procesador;Exynos 9610
Núcleos;Octa-Core
Velocidad del procesador;4x2.3 GHz + 4x1.7 GHz
Tarjetas;SIM1 + SIM2 + SD
Diagonal de la pantalla;6.4
Tecnología de la pantalla;Super Amoled
Resolución de la pantalla;Full HD+
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;3
Número de cámaras frontales;1
Resolución de la cámara trasera;25 + 5 + 8MP
Resolución de la cámara frontal;25 MP
Flash integrado;Sí
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;6878865
EAN;8801643785895
Marca;SAMSUNG
Modelo;Galaxy A50
Garantía;2 años
Color;Negro
Peso;166 g
Altura;15.9
Ancho;7.5
Profundidad;0.77
RAM;4 GB
Memoria interna;128 GB
Memoria externa;hasta 512GB
Potencia de la batería;4000 mAh
Entrada del cargador;USB-C
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-samsung-galaxy-a50-6-4-4-gb-128-gb-negro-6878865
#
imagen;https://www.worten.es//i/141ecf9c7bdcea2475ab2d95c562d8fd5572975f.jpg
nombre;iPhone 11 APPLE (6.1'' - 128 GB - Violeta)
precio;859,99
Sistema operativo;iOS
Versión del sistema operativo;13
Procesador;A13 Bionic
Tarjetas;SIM1
Radio;No
Diagonal de la pantalla;6.1
Tecnología de la pantalla;Retina
Resolución de la pantalla;HD 720p
Tipo de red;4G
Bluetooth;Sí
